INDEX_NAME,INDEX_REGION,STATIONID,COLLDATE,COLLMETH,SAMPLEID,LAT,LONG,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,TOLVAL,THERMAL_INDICATOR,LIFE_CYCLE
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Heptageniidae,2,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,,SC,CN,4,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hexatoma,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,PR,BU,2,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydropsyche bronta,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydropsyche morosa,7,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydropsyche scalaris,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,2,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydropsyche sparna,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydropsychidae,3,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,,CF,CN,4,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Hydroptila,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila,CG,CN,6,warm,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Lebertia,6,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia,PR,CB,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Lumbriculidae,2,FALSE,FALSE,Annelida,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,7,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Maccaffertium,6,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,3,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Maccaffertium vicarium,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,2,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Micrasema,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Micrasema,SH,CN,2,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Microtendipes pedellus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Nais,1,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Nais,CG,BU,8,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Oecetis persimilis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Oecetis,PR,CN,5,warm,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Ophiogomphus mainensis,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Gomphidae,,,Ophiogomphus,PR,BU,1,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Optioservus,9,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Paragnetina immarginata,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Paragnetina,PR,CN,1,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Potthastia gaedii,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,CG,SP,2,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Psephenus herricki,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Psephenidae,,,Psephenus,SC,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Rheotanytarsus exiguus group,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,6,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Rheotanytarsus pellucidus,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,5,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Sperchon,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Sperchonidae,,,Sperchon,PR,CB,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Stenelmis,3,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Torrenticola,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,PR,CB,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Trombidiformes,1,TRUE,FALSE,Arthropoda,Arachnida,Trombidiformes,,,,,PR,,,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,GRM01A,9/11/2012,RBP kicknet,GRM01A-12-3-1.R_300ct,42.575825,-72.598362,Tvetenia vitracies,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,warm,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Agnetina capitata,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,Perlinae,Perlini,Agnetina,PR,CN,2,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Ancyronyx variegata,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,CG,CN,5,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Atherix,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Athericidae,,,Atherix,PR,SP,4,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Baetis,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,CG,CN,6,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Cheumatopsyche,27,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,CF,CN,5,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Chimarra,12,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,4,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Ephemerella,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Ephemerella,CG,CN,4,cold_cool,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Ferrissia,4,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Ancylidae,,,Ferrissia,SC,CB,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Glossosoma,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,SC,CN,1,cold_cool,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,PR,SP,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Hydropsyche betteni,14,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Maccaffertium,11,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,3,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Maccaffertium modestum,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,1,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Nemata,1,FALSE,TRUE,Nemata,,,,,,,,,,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Nigronia serricornis,1,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,PR,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Optioservus,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Paraleptophlebia mollis,5,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,Paraleptophlebia,CG,SW,1,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Rhyacophila carolina,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,PR,CN,1,cold_cool,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Taeniopteryx,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,,,Taeniopteryx,SH,SP,2,cold_cool,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Trepaxonemata,1,FALSE,TRUE,Platyhelminthes,Trepaxonemata,,,,,,,,,warm,
MassDEP_2020_Bugs,KickIBI_CH_300ct,MBM01,9/23/2005,RBP kicknet,MBM01-05-1-1.R_300ct,42.610784,-72.607375,Tvetenia bavarica group,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Acroneuria,7,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Acroneuria,PR,CN,1,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Boyeria,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,Boyeria,PR,CN,2,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Cardiocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cardiocladius,PR,BU,5,warm,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Cheumatopsyche,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,CF,CN,5,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Dicranota,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranota,PR,BU,3,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Diplectrona,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,CF,CN,1,cold_cool,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Gammarus,28,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,CG,SP,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Glossosoma,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,SC,CN,1,cold_cool,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Hydropsyche betteni,5,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Leptophlebiidae,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,CG,SW,2,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Leuctra,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,SH,SP,1,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Lumbriculus variegatus,1,FALSE,FALSE,Annelida,Oligochaeta,Lumbriculida,Lumbriculidae,,,Lumbriculus,CG,BU,5,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Micropsectra,13,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,CG,SP,6,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Microtendipes pedellus group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Molophilus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Molophilus,SH,BU,4,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Nigronia,2,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,PR,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Optioservus,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Oulimnius latiusculus,7,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,SC,CN,4,cold_cool,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Pisidium,3,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,CF,BU,8,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Psephenus herricki,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Psephenidae,,,Psephenus,SC,CN,4,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Psilotreta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Odontoceridae,,,Psilotreta,SC,SP,1,cold_cool,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Rheotanytarsus exiguus group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,6,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Simulium,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,CF,CN,5,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Stenelmis,3,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Stenelmis crenata,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,SC,CN,5,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Stylogomphus,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Gomphidae,,,Stylogomphus,PR,BU,1,,semi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Tanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,CF,CN,6,warm,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Thienemannimyia genus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Trissopelopia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Trissopelopia,PR,SP,4,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0157,7/17/2000,RBP kicknet,2000006_300ct,42.660109,-71.007554,Tubificinae,1,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,Tubificinae,,,CG,BU,10,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Caecidotea communis,9,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,CG,SP,8,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Eukiefferiella devonica group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,CG,SP,4,,multi
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Gammarus,59,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,CG,SP,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Microtendipes rydalensis group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,6,,
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Pisidium,9,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,CF,BU,8,,uni
MassDEP_2020_Bugs,KickIBI_CH_300ct,B0439,7/19/2000,RBP kicknet,2000009_300ct,42.661044,-70.844894,Rheotanytarsus exiguus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,6,,multi
