INDEX_NAME,INDEX_REGION,STATIONID,COLLDATE,COLLMETH,SAMPLEID,LAT,LONG,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,TOLVAL,THERMAL_INDICATOR,LIFE_CYCLE
MassDEP_2019_Bugs,WestHighlands,CATAMOUNT08,8/2/2011,RBP kicknet,CATAMOUNT08-11-1-1.R,42.6365,-72.7408,Tvetenia bavarica group,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Acentrella turbida,8,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,CG,SW,4,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Agnetina capitata,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,Perlinae,Perlini,Agnetina,PR,CN,2,,semi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Antocha,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Antocha,CG,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Baetis flavistriga complex,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,CG,CN,4,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Cheumatopsyche,13,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,CF,CN,5,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Chironomidae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,,,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Chironomini,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,CG,,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Cricotopus bicinctus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,CG,SP,7,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Ephemerella,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Ephemerella,CG,CN,4,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Ephemerellidae,1,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,,,CN,,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Helicopsyche borealis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Helicopsychidae,,,Helicopsyche,SC,CN,3,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,PR,SP,6,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hexatoma,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,PR,BU,2,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydrachnidia,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,,,,,,,,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydropsyche,6,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydropsyche bronta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydropsyche morosa,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydropsyche slossonae,6,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Hydropsyche sparna,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Lepidostoma,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,SH,CB,1,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Lumbriculidae,3,FALSE,FALSE,Annelida,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,7,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Maccaffertium,3,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,3,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Maccaffertium vicarium,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,2,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Microtendipes pedellus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Naididae,1,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,,CG,BU,9,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Nigronia serricornis,1,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,PR,CN,4,,semi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Optioservus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Parachaetocladius,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parachaetocladius,CG,SP,2,cold_cool,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Paragnetina immarginata,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Paragnetina,PR,CN,1,,semi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Paraleptophlebia,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,Paraleptophlebia,CG,SW,1,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Perlodidae,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlodidae,,,,PR,CN,2,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Physidae,1,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Plauditus,5,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Plauditus,CG,SW,4,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Polypedilum aviceps,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,4,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Potthastia longimana,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,CG,SP,2,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Rheocricotopus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,CG,SP,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Rhithrogena,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Rhithrogena,CG,CN,1,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Rhyacophila acutiloba,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,PR,CN,1,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Sweltsa,4,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,PR,CN,1,cold_cool,semi
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Tanytarsus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,CF,CN,6,warm,uni
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Thienemannimyia genus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM01,9/18/2008,RBP kicknet,CDRM01-08-1-1.R,42.641432,-72.961048,Tvetenia vitracies,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,warm,multi
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Acentrella turbida,12,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,CG,SW,4,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Agnetina capitata,4,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,Perlinae,Perlini,Agnetina,PR,CN,2,,semi
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Baetis flavistriga complex,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,CG,CN,4,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Ceratopogoninae,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,,,PR,,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Cheumatopsyche,11,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,CF,CN,5,,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Chironomidae,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,,,6,,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Cricotopus bicinctus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,CG,SP,7,,multi
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Cricotopus/Orthocladius,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,CG,SP,7,,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Dolophilodes,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,CF,CN,1,cold_cool,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Epeorus vitreus,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Epeorus,SC,CN,1,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Ephemerella,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Ephemerella,CG,CN,4,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Glossosoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,SC,CN,1,cold_cool,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Helicopsyche borealis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Helicopsychidae,,,Helicopsyche,SC,CN,3,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hexatoma,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,PR,BU,2,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydrachnidia,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,,,,,,,,,
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydropsyche,8,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydropsyche bronta,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydropsyche morosa,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydropsyche slossonae,5,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Hydropsyche sparna,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Isogenoides,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Isogenoides,PR,CN,1,,uni
MassDEP_2019_Bugs,WestHighlands,CDRM02,9/18/2008,RBP kicknet,CDRM02-08-1-1.R,42.636352,-72.934432,Lepidostoma,6,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,SH,CB,1,,uni
